IncidentID,CreatedAt,DateKey,Hour,DistrictKey,CategoryKey,Subcategory,ChannelKey,TeamKey,Priority,Status,AssignedAt,ResolvedAt,ResponseHours,ResolutionHours,SLATargetHours,SLAMet,IsRepeat,RepeatGroupID,WasReopened,SatisfactionScore,Latitude,Longitude,DataClass
SYN-018859,2026-02-01 09:21:00,20260201,9,2,4,Outdoor display,1,20,Medium,Resolved,2026-02-01 09:35:26,2026-02-01 20:54:24,0.67,11.56,24,True,False,18413,False,,24.449869,39.609519,Synthetic
SYN-018860,2026-02-01 09:25:00,20260201,9,2,2,Pothole,3,7,Medium,Resolved,2026-02-01 09:35:41,2026-02-03 09:32:18,0.49,48.12,72,True,False,18414,False,,24.458193,39.628952,Synthetic
SYN-018861,2026-02-01 09:31:00,20260201,9,11,2,Drainage issue,1,8,Low,Resolved,2026-02-01 09:52:49,2026-02-04 06:08:43,1.01,68.63,85,True,False,18415,False,4.0,24.499294,39.59243,Synthetic
SYN-018862,2026-02-01 09:36:00,20260201,9,5,7,Vacant land waste,3,38,Medium,Resolved,2026-02-01 09:49:24,2026-02-03 06:56:43,0.62,45.35,96,True,False,18416,False,,24.446047,39.548821,Synthetic
SYN-018863,2026-02-01 09:47:00,20260201,9,9,1,Waste accumulation,4,2,Medium,Resolved,2026-02-01 10:17:12,2026-02-01 22:56:38,1.4,13.16,24,True,False,18417,False,3.0,24.447823,39.626471,Synthetic
SYN-018864,2026-02-01 10:04:00,20260201,10,12,1,Missed collection,3,2,High,Resolved,2026-02-01 10:12:41,2026-02-02 11:43:51,0.4,25.66,17,False,False,18418,False,4.0,24.42464,39.553963,Synthetic
SYN-018865,2026-02-01 10:19:00,20260201,10,4,2,Drainage issue,1,7,Low,Resolved,2026-02-01 10:34:39,2026-02-03 17:41:39,0.72,55.38,85,True,False,18419,False,4.0,24.422984,39.562598,Synthetic
SYN-018866,2026-02-01 10:34:00,20260201,10,8,4,Outdoor display,2,19,Low,Resolved,2026-02-01 10:49:09,2026-02-02 10:33:19,0.7,23.99,28,True,False,18420,False,4.0,24.487333,39.622695,Synthetic
SYN-018867,2026-02-01 10:50:00,20260201,10,12,2,Damaged pavement,4,7,Medium,Resolved,2026-02-01 10:59:50,2026-02-03 22:56:38,0.46,60.11,72,True,False,18421,False,5.0,24.455019,39.5588,Synthetic
SYN-018868,2026-02-01 10:54:00,20260201,10,1,1,Missed collection,2,2,Medium,Resolved,2026-02-01 11:17:47,2026-02-02 08:35:09,1.1,21.69,24,True,False,18422,False,,24.472369,39.604181,Synthetic
SYN-018869,2026-02-01 11:18:00,20260201,11,2,1,Overflowing container,1,2,Medium,Resolved,2026-02-01 11:29:51,2026-02-01 23:01:56,0.55,11.73,24,True,False,18423,False,5.0,24.452736,39.616604,Synthetic
SYN-018870,2026-02-01 11:29:00,20260201,11,10,2,Drainage issue,1,8,Critical,Resolved,2026-02-01 11:37:30,2026-02-02 13:22:42,0.39,25.9,40,True,False,18424,False,3.0,24.482862,39.572348,Synthetic
SYN-018871,2026-02-01 11:33:00,20260201,11,10,3,Park cleanliness,5,13,Medium,Resolved,2026-02-01 11:45:18,2026-02-02 14:15:20,0.57,26.71,48,True,False,18425,False,5.0,24.483407,39.596962,Synthetic
SYN-018872,2026-02-01 11:36:00,20260201,11,2,2,Road obstruction,5,7,High,Resolved,2026-02-01 11:44:12,2026-02-02 21:39:42,0.38,34.06,52,True,True,16010,False,,24.434445,39.618905,Synthetic
SYN-018873,2026-02-01 11:40:00,20260201,11,9,6,Safety hazard,5,31,Medium,Resolved,2026-02-01 12:00:09,2026-02-02 22:40:10,0.93,35.0,24,False,False,18426,False,,24.449795,39.640771,Synthetic
SYN-018874,2026-02-01 12:00:00,20260201,12,10,7,Construction debris,2,37,Medium,Resolved,2026-02-01 12:02:45,2026-02-07 09:44:38,0.13,141.74,96,False,False,18427,False,,24.47243,39.566819,Synthetic
SYN-018875,2026-02-01 12:04:00,20260201,12,8,6,Streetlight outage,5,32,Medium,Resolved,2026-02-01 12:18:20,2026-02-02 17:28:20,0.66,29.41,24,False,False,18428,False,,24.470342,39.652228,Synthetic
SYN-018876,2026-02-01 12:08:00,20260201,12,1,1,Waste accumulation,4,2,High,Resolved,2026-02-01 12:19:05,2026-02-02 05:35:09,0.51,17.45,17,False,False,18429,False,,24.469749,39.617024,Synthetic
SYN-018877,2026-02-01 12:22:00,20260201,12,12,2,Damaged pavement,3,7,Low,Resolved,2026-02-01 12:49:57,2026-02-05 00:56:18,1.29,84.57,85,True,False,18430,False,,24.447596,39.56518,Synthetic
SYN-018878,2026-02-01 12:30:00,20260201,12,7,1,Street cleanliness,3,2,Low,Resolved,2026-02-01 12:56:26,2026-02-02 04:53:46,1.22,16.4,28,True,True,15610,False,,24.487616,39.63652,Synthetic
SYN-018879,2026-02-01 12:32:00,20260201,12,12,1,Street cleanliness,6,2,Medium,Resolved,2026-02-01 12:56:21,2026-02-02 12:05:50,1.13,23.56,24,True,False,18431,False,,24.440076,39.579292,Synthetic
SYN-018880,2026-02-01 12:40:00,20260201,12,9,3,Irrigation leak,2,13,Medium,Resolved,2026-02-01 13:11:37,2026-02-02 21:20:11,1.46,32.67,48,True,False,18432,False,5.0,24.441098,39.643399,Synthetic
SYN-018881,2026-02-01 12:48:00,20260201,12,2,3,Park cleanliness,4,13,Medium,Resolved,2026-02-01 12:58:38,2026-02-02 22:31:21,0.49,33.72,48,True,False,18433,False,,24.449883,39.605249,Synthetic
SYN-018882,2026-02-01 13:05:00,20260201,13,4,1,Overflowing container,2,2,Medium,Resolved,2026-02-01 13:55:42,2026-02-02 02:50:22,2.35,13.76,24,True,False,18434,False,5.0,24.427546,39.535795,Synthetic
SYN-018883,2026-02-01 13:05:00,20260201,13,11,1,Missed collection,2,2,Low,Resolved,2026-02-01 13:18:07,2026-02-02 03:34:19,0.61,14.49,28,True,False,18435,True,,24.50539,39.582152,Synthetic
SYN-018884,2026-02-01 13:08:00,20260201,13,10,1,Missed collection,5,2,Low,Resolved,2026-02-01 13:18:54,2026-02-02 05:07:31,0.51,15.99,28,True,False,18436,False,3.0,24.482369,39.573084,Synthetic
SYN-018885,2026-02-01 13:09:00,20260201,13,8,1,Missed collection,2,2,Medium,Resolved,2026-02-01 13:32:10,2026-02-02 03:35:23,1.07,14.44,24,True,False,18437,False,4.0,24.485105,39.658355,Synthetic
SYN-018886,2026-02-01 13:09:00,20260201,13,1,3,Park cleanliness,1,13,Low,Resolved,2026-02-01 13:20:45,2026-02-03 13:46:08,0.54,48.62,57,True,False,18438,False,,24.475494,39.607084,Synthetic
SYN-018887,2026-02-01 13:25:00,20260201,13,1,1,Missed collection,7,1,High,Resolved,2026-02-01 13:42:05,2026-02-02 09:34:53,0.79,20.16,17,False,False,18439,True,4.0,24.464079,39.616014,Synthetic
SYN-018888,2026-02-01 13:36:00,20260201,13,9,1,Street cleanliness,1,2,High,Resolved,2026-02-01 13:55:05,2026-02-01 22:19:11,0.88,8.72,17,True,False,18440,False,3.0,24.441236,39.64554,Synthetic
SYN-018889,2026-02-01 13:45:00,20260201,13,6,7,Construction debris,4,38,Low,Resolved,2026-02-01 14:05:56,2026-02-05 07:17:05,0.97,89.53,113,True,False,18441,False,5.0,24.491281,39.603694,Synthetic
SYN-018890,2026-02-01 13:54:00,20260201,13,5,4,Unauthorized occupation,1,19,Medium,Resolved,2026-02-01 14:13:54,2026-02-02 11:11:52,0.92,21.3,24,True,False,18442,False,,24.471791,39.563952,Synthetic
SYN-018891,2026-02-01 13:58:00,20260201,13,4,8,Location violation,3,43,Medium,Resolved,2026-02-01 14:18:05,2026-02-02 00:49:19,0.93,10.86,12,True,False,18443,False,5.0,24.415992,39.539581,Synthetic
SYN-018892,2026-02-01 14:00:00,20260201,14,11,1,Waste accumulation,2,2,Medium,Resolved,2026-02-01 14:17:08,2026-02-02 23:41:40,0.79,33.69,24,False,False,18444,False,,24.520854,39.610943,Synthetic
SYN-018893,2026-02-01 14:02:00,20260201,14,1,1,Waste accumulation,3,1,Low,Resolved,2026-02-01 14:20:38,2026-02-02 10:19:55,0.86,20.3,28,True,False,18445,False,4.0,24.472674,39.611183,Synthetic
SYN-018894,2026-02-01 14:26:00,20260201,14,5,3,Damaged landscaping,2,13,High,Resolved,2026-02-01 14:34:44,2026-02-02 10:32:18,0.4,20.11,35,True,False,18446,False,4.0,24.460274,39.55124,Synthetic
SYN-018895,2026-02-01 14:35:00,20260201,14,6,1,Missed collection,1,1,High,Resolved,2026-02-01 14:40:30,2026-02-02 07:25:35,0.25,16.84,17,True,False,18447,True,4.0,24.501735,39.625455,Synthetic
SYN-018896,2026-02-01 14:37:00,20260201,14,11,8,Unlicensed vendor,1,44,Medium,Resolved,2026-02-01 14:46:59,2026-02-01 21:05:39,0.46,6.48,12,True,False,18448,False,4.0,24.515203,39.594798,Synthetic
SYN-018897,2026-02-01 14:37:00,20260201,14,1,8,Hygiene concern,7,44,Medium,Resolved,2026-02-01 14:51:55,2026-02-01 23:18:21,0.69,8.69,12,True,False,18449,False,5.0,24.462546,39.618599,Synthetic
SYN-018898,2026-02-01 14:42:00,20260201,14,6,2,Damaged pavement,3,8,High,Resolved,2026-02-01 14:56:56,2026-02-03 11:23:47,0.69,44.7,52,True,False,18450,False,,24.510963,39.610788,Synthetic
SYN-018899,2026-02-01 14:44:00,20260201,14,2,2,Pothole,2,8,Medium,Resolved,2026-02-01 15:13:39,2026-02-03 12:31:35,1.37,45.79,72,True,False,18451,False,5.0,24.444577,39.59486,Synthetic
SYN-018900,2026-02-01 15:01:00,20260201,15,6,5,Unsafe structure,2,28,High,Resolved,2026-02-01 15:07:38,2026-02-02 18:58:26,0.31,27.96,52,True,False,18452,False,4.0,24.505544,39.621397,Synthetic
SYN-018901,2026-02-01 15:10:00,20260201,15,4,1,Street cleanliness,1,3,Medium,Resolved,2026-02-01 15:22:16,2026-02-02 03:44:28,0.57,12.57,24,True,False,18453,False,3.0,24.415144,39.551259,Synthetic
SYN-018902,2026-02-01 15:10:00,20260201,15,5,1,Street cleanliness,3,3,Medium,Resolved,2026-02-01 15:30:44,2026-02-02 05:17:18,0.96,14.12,24,True,False,18454,False,4.0,24.461387,39.540519,Synthetic
SYN-018903,2026-02-01 15:13:00,20260201,15,1,8,Hygiene concern,2,45,Medium,Resolved,2026-02-01 15:27:47,2026-02-01 23:26:06,0.68,8.22,12,True,False,18455,False,,24.457962,39.607665,Synthetic
SYN-018904,2026-02-01 15:14:00,20260201,15,8,1,Overflowing container,4,4,Medium,Resolved,2026-02-01 15:18:53,2026-02-02 06:05:29,0.23,14.86,24,True,False,18456,False,5.0,24.484043,39.666637,Synthetic
SYN-018905,2026-02-01 15:42:00,20260201,15,2,1,Street cleanliness,4,4,Medium,Resolved,2026-02-01 16:20:30,2026-02-02 12:47:21,1.78,21.09,24,True,False,18457,False,,24.468094,39.62853,Synthetic
SYN-018906,2026-02-01 15:52:00,20260201,15,1,2,Damaged pavement,2,10,High,Resolved,2026-02-01 15:59:33,2026-02-04 03:10:44,0.35,59.31,52,False,False,18458,False,3.0,24.473515,39.606329,Synthetic
SYN-018907,2026-02-01 15:55:00,20260201,15,2,5,Facility damage,2,27,Low,Resolved,2026-02-01 16:00:18,2026-02-03 21:00:45,0.25,53.1,85,True,False,18459,False,,24.418035,39.622318,Synthetic
SYN-018908,2026-02-01 15:55:00,20260201,15,8,3,Damaged landscaping,2,15,High,Resolved,2026-02-01 16:37:33,2026-02-02 12:19:38,1.97,20.41,35,True,False,18460,False,4.0,24.492833,39.673333,Synthetic
SYN-018909,2026-02-01 16:05:00,20260201,16,12,5,Accessibility issue,2,28,Low,Resolved,2026-02-01 16:15:54,2026-02-04 03:28:20,0.5,59.39,85,True,True,18224,False,3.0,24.446075,39.573182,Synthetic
SYN-018910,2026-02-01 16:07:00,20260201,16,9,1,Missed collection,7,4,Medium,Resolved,2026-02-01 16:24:58,2026-02-02 05:11:14,0.83,13.07,24,True,False,18461,False,4.0,24.438873,39.625201,Synthetic
SYN-018911,2026-02-01 16:08:00,20260201,16,2,2,Drainage issue,7,9,Medium,Resolved,2026-02-01 16:38:03,2026-02-04 00:00:20,1.39,55.87,72,True,False,18462,False,3.0,24.431556,39.618987,Synthetic
SYN-018912,2026-02-01 16:12:00,20260201,16,7,6,Safety hazard,7,34,High,Resolved,2026-02-01 16:30:28,2026-02-02 03:04:50,0.86,10.88,17,True,False,18463,False,4.0,24.493308,39.634602,Synthetic
SYN-018913,2026-02-01 16:18:00,20260201,16,7,2,Pothole,1,9,Medium,Resolved,2026-02-01 16:28:13,2026-02-06 04:11:23,0.47,107.89,72,False,False,18464,False,4.0,24.491634,39.636229,Synthetic
SYN-018914,2026-02-01 16:19:00,20260201,16,3,1,Street cleanliness,1,4,Low,Resolved,2026-02-01 16:30:03,2026-02-02 10:14:24,0.51,17.92,28,True,False,18465,False,4.0,24.463411,39.641291,Synthetic
SYN-018915,2026-02-01 16:20:00,20260201,16,10,1,Waste accumulation,1,4,Medium,Resolved,2026-02-01 16:26:00,2026-02-02 08:13:59,0.28,15.9,24,True,False,18466,False,4.0,24.512714,39.604837,Synthetic
SYN-018916,2026-02-01 16:36:00,20260201,16,5,4,Unauthorized occupation,1,22,Medium,Resolved,2026-02-01 16:55:19,2026-02-02 10:09:30,0.89,17.56,24,True,False,18467,False,4.0,24.450804,39.54092,Synthetic
SYN-018917,2026-02-01 16:43:00,20260201,16,4,7,Vacant land waste,4,39,Medium,Resolved,2026-02-01 17:07:19,2026-02-03 12:25:40,1.13,43.71,96,True,False,18468,False,4.0,24.42556,39.551203,Synthetic
SYN-018918,2026-02-01 16:43:00,20260201,16,4,1,Street cleanliness,1,3,Medium,Resolved,2026-02-01 17:00:21,2026-02-03 15:11:25,0.8,46.47,24,False,False,18469,False,,24.412739,39.579288,Synthetic
SYN-018919,2026-02-01 16:51:00,20260201,16,12,7,Construction debris,2,39,Low,Resolved,2026-02-01 17:02:47,2026-02-03 23:44:46,0.55,54.9,113,True,False,18470,False,,24.443132,39.578816,Synthetic
SYN-018920,2026-02-01 16:52:00,20260201,16,6,3,Damaged landscaping,2,16,Medium,Resolved,2026-02-01 17:23:01,2026-02-03 22:00:36,1.44,53.14,48,False,False,18471,False,4.0,24.479152,39.60505,Synthetic
SYN-018921,2026-02-01 16:57:00,20260201,16,5,4,Unauthorized occupation,2,21,Medium,Resolved,2026-02-01 17:07:50,2026-02-02 23:21:27,0.5,30.41,24,False,False,18472,False,3.0,24.45776,39.553869,Synthetic
SYN-018922,2026-02-01 17:14:00,20260201,17,8,3,Damaged landscaping,5,15,Medium,Resolved,2026-02-01 17:48:00,2026-02-02 16:26:24,1.57,23.21,48,True,False,18473,False,5.0,24.470565,39.663549,Synthetic
SYN-018923,2026-02-01 17:21:00,20260201,17,1,5,Accessibility issue,2,28,Medium,Resolved,2026-02-01 18:23:25,2026-02-04 21:06:02,2.89,75.75,72,False,False,18474,False,3.0,24.473883,39.611461,Synthetic
SYN-018924,2026-02-01 17:21:00,20260201,17,7,1,Waste accumulation,3,4,Medium,Resolved,2026-02-01 17:33:20,2026-02-02 11:52:22,0.57,18.52,24,True,False,18475,False,,24.494385,39.650418,Synthetic
SYN-018925,2026-02-01 17:25:00,20260201,17,12,1,Street cleanliness,3,4,Low,Resolved,2026-02-01 17:45:10,2026-02-02 15:45:55,0.93,22.35,28,True,False,18476,False,,24.44107,39.566862,Synthetic
SYN-018926,2026-02-01 17:25:00,20260201,17,1,1,Waste accumulation,3,4,Low,Resolved,2026-02-01 17:42:02,2026-02-03 13:21:11,0.79,43.94,28,False,False,18477,False,2.0,24.47142,39.617404,Synthetic
SYN-018927,2026-02-01 17:29:00,20260201,17,5,2,Drainage issue,3,10,Medium,Resolved,2026-02-01 17:53:23,2026-02-04 02:20:06,1.13,56.85,72,True,False,18478,False,,24.455766,39.548753,Synthetic
SYN-018928,2026-02-01 17:53:00,20260201,17,5,1,Waste accumulation,1,3,Medium,Resolved,2026-02-01 18:08:46,2026-02-02 15:51:59,0.73,21.98,24,True,False,18479,False,3.0,24.455915,39.554945,Synthetic
SYN-018929,2026-02-01 17:55:00,20260201,17,6,6,Streetlight outage,2,34,Medium,Resolved,2026-02-01 18:16:52,2026-02-02 21:28:47,1.01,27.56,24,False,False,18480,False,,24.496237,39.612407,Synthetic
SYN-018930,2026-02-01 18:06:00,20260201,18,1,1,Street cleanliness,1,3,Medium,Resolved,2026-02-01 18:16:27,2026-02-02 19:46:09,0.48,25.67,24,False,False,18481,False,4.0,24.473105,39.610924,Synthetic
SYN-018931,2026-02-01 18:10:00,20260201,18,12,2,Drainage issue,1,9,Low,Resolved,2026-02-01 18:23:59,2026-02-03 17:57:34,0.65,47.79,85,True,False,18482,False,5.0,24.442979,39.579306,Synthetic
SYN-018932,2026-02-01 18:11:00,20260201,18,2,3,Irrigation leak,1,16,Medium,Resolved,2026-02-01 18:18:12,2026-02-02 21:59:58,0.33,27.82,48,True,False,18483,False,4.0,24.451563,39.6087,Synthetic
SYN-018933,2026-02-01 18:15:00,20260201,18,10,1,Street cleanliness,5,4,Medium,Resolved,2026-02-01 18:31:26,2026-02-02 11:26:01,0.76,17.18,24,True,False,18484,False,4.0,24.490122,39.592011,Synthetic
SYN-018934,2026-02-01 18:18:00,20260201,18,1,3,Tree maintenance,4,16,Medium,Resolved,2026-02-01 18:30:17,2026-02-03 07:27:39,0.57,37.16,48,True,False,18485,False,5.0,24.468647,39.611064,Synthetic
SYN-018935,2026-02-01 18:18:00,20260201,18,9,1,Missed collection,4,3,Low,Resolved,2026-02-01 18:31:17,2026-02-02 15:13:29,0.62,20.92,28,True,False,18486,False,5.0,24.430246,39.654176,Synthetic
SYN-018936,2026-02-01 18:22:00,20260201,18,7,3,Damaged landscaping,1,16,Medium,Resolved,2026-02-01 18:32:05,2026-02-03 19:49:36,0.47,49.46,48,False,False,18487,False,4.0,24.53649,39.629578,Synthetic
SYN-018937,2026-02-01 18:24:00,20260201,18,12,1,Waste accumulation,1,4,Medium,Resolved,2026-02-01 18:38:55,2026-02-02 22:40:31,0.69,28.28,24,False,False,18488,False,4.0,24.434134,39.57276,Synthetic
SYN-018938,2026-02-01 18:43:00,20260201,18,6,6,Electrical cabinet,1,34,Medium,Resolved,2026-02-01 19:22:01,2026-02-02 11:13:07,1.81,16.5,24,True,False,18489,False,4.0,24.481642,39.620385,Synthetic
SYN-018939,2026-02-01 18:51:00,20260201,18,12,2,Pothole,1,10,Medium,Resolved,2026-02-01 19:08:01,2026-02-04 10:14:53,0.79,63.4,72,True,True,8290,True,,24.427237,39.584858,Synthetic
SYN-018940,2026-02-01 18:56:00,20260201,18,7,2,Drainage issue,1,10,Low,Resolved,2026-02-01 19:09:07,2026-02-03 22:24:36,0.61,51.48,85,True,False,18490,False,5.0,24.491603,39.642434,Synthetic
SYN-018941,2026-02-01 19:00:00,20260201,19,10,1,Waste accumulation,3,4,Low,Resolved,2026-02-01 19:55:17,2026-02-02 21:40:44,2.56,26.68,28,True,False,18491,False,,24.464733,39.59259,Synthetic
SYN-018942,2026-02-01 19:20:00,20260201,19,2,3,Damaged landscaping,1,16,Low,Resolved,2026-02-01 19:58:14,2026-02-03 00:01:20,1.77,28.69,57,True,False,18492,False,5.0,24.438665,39.61948,Synthetic
SYN-018943,2026-02-01 19:25:00,20260201,19,12,4,Outdoor display,2,21,Medium,Resolved,2026-02-01 19:40:21,2026-02-02 11:10:35,0.71,15.76,24,True,False,18493,False,,24.427152,39.575006,Synthetic
SYN-018944,2026-02-01 19:25:00,20260201,19,11,4,Sidewalk obstruction,6,22,Medium,Resolved,2026-02-01 19:50:00,2026-02-02 12:13:29,1.16,16.81,24,True,True,17921,False,,24.496058,39.577573,Synthetic
SYN-018945,2026-02-01 19:27:00,20260201,19,7,2,Road obstruction,1,10,Medium,Resolved,2026-02-01 19:44:21,2026-02-07 01:42:17,0.8,126.25,72,False,False,18494,False,,24.49746,39.640432,Synthetic
SYN-018946,2026-02-01 19:31:00,20260201,19,6,3,Damaged landscaping,2,16,Medium,Resolved,2026-02-01 19:44:37,2026-02-02 18:52:20,0.63,23.36,48,True,False,18495,False,,24.500775,39.606964,Synthetic
SYN-018947,2026-02-01 19:32:00,20260201,19,4,1,Overflowing container,1,4,High,Resolved,2026-02-01 19:40:28,2026-02-02 07:52:27,0.39,12.34,17,True,False,18496,False,,24.421173,39.532702,Synthetic
SYN-018948,2026-02-01 19:40:00,20260201,19,10,1,Waste accumulation,5,3,Low,Resolved,2026-02-01 19:55:04,2026-02-02 16:58:09,0.7,21.3,28,True,False,18497,False,5.0,24.493843,39.574841,Synthetic
SYN-018949,2026-02-01 19:44:00,20260201,19,4,3,Irrigation leak,5,16,Medium,Resolved,2026-02-01 20:10:18,2026-02-03 14:54:40,1.22,43.18,48,True,False,18498,False,5.0,24.427195,39.553455,Synthetic
SYN-018950,2026-02-01 19:45:00,20260201,19,5,1,Street cleanliness,4,4,Low,Resolved,2026-02-01 19:59:16,2026-02-02 19:45:39,0.66,24.01,28,True,False,18499,False,4.0,24.471771,39.556819,Synthetic
SYN-018951,2026-02-01 19:46:00,20260201,19,1,1,Street cleanliness,3,3,Medium,Resolved,2026-02-01 19:59:11,2026-02-03 11:58:58,0.61,40.22,24,False,False,18500,False,4.0,24.466621,39.617387,Synthetic
SYN-018952,2026-02-01 19:49:00,20260201,19,1,6,Exposed cable,1,34,Low,Resolved,2026-02-01 20:21:22,2026-02-03 05:36:32,1.5,33.79,28,False,False,18501,False,,24.457695,39.603662,Synthetic
SYN-018953,2026-02-01 19:54:00,20260201,19,1,1,Missed collection,1,3,Medium,Resolved,2026-02-01 20:22:37,2026-02-04 09:03:46,1.33,61.16,24,False,False,18502,False,,24.459062,39.610799,Synthetic
SYN-018954,2026-02-01 20:00:00,20260201,20,6,1,Missed collection,4,4,Medium,Resolved,2026-02-01 20:12:11,2026-02-02 15:18:55,0.56,19.32,24,True,True,16434,False,,24.498417,39.600648,Synthetic
SYN-018955,2026-02-01 20:18:00,20260201,20,4,7,Fence issue,3,40,Medium,Resolved,2026-02-01 20:41:32,2026-02-03 19:01:13,1.09,46.72,96,True,False,18503,False,4.0,24.429199,39.563768,Synthetic
SYN-018956,2026-02-01 20:32:00,20260201,20,1,1,Street cleanliness,3,4,Medium,Resolved,2026-02-01 20:41:06,2026-02-03 10:25:41,0.42,37.89,24,False,False,18504,False,4.0,24.451298,39.609422,Synthetic
SYN-018957,2026-02-01 20:40:00,20260201,20,3,4,Unauthorized occupation,3,21,Medium,Resolved,2026-02-01 20:51:57,2026-02-02 15:55:08,0.55,19.25,24,True,False,18505,False,,24.457538,39.640824,Synthetic
SYN-018958,2026-02-01 20:43:00,20260201,20,1,4,Unauthorized occupation,4,22,Medium,Resolved,2026-02-01 21:02:16,2026-02-02 21:43:18,0.89,25.01,24,False,False,18506,False,4.0,24.470556,39.607708,Synthetic
SYN-018959,2026-02-01 20:45:00,20260201,20,1,4,Unauthorized occupation,5,21,Medium,Resolved,2026-02-01 21:40:18,2026-02-02 16:13:56,2.56,19.48,24,True,False,18507,False,,24.451565,39.616001,Synthetic
SYN-018960,2026-02-01 20:51:00,20260201,20,1,4,Unauthorized occupation,3,21,Medium,Resolved,2026-02-01 21:16:45,2026-02-02 12:17:09,1.19,15.44,24,True,True,17948,False,5.0,24.460876,39.616992,Synthetic
SYN-018961,2026-02-01 20:51:00,20260201,20,1,1,Street cleanliness,4,3,Medium,Resolved,2026-02-01 21:02:13,2026-02-02 16:43:23,0.52,19.87,24,True,False,18508,False,,24.470272,39.622989,Synthetic
SYN-018962,2026-02-01 20:54:00,20260201,20,1,6,Streetlight outage,4,33,Medium,Resolved,2026-02-01 21:13:01,2026-02-02 16:43:33,0.88,19.83,24,True,False,18509,False,,24.477452,39.612884,Synthetic
SYN-018963,2026-02-01 21:13:00,20260201,21,1,7,Construction debris,1,40,Medium,Resolved,2026-02-01 21:29:09,2026-02-05 00:58:07,0.75,75.75,96,True,False,18510,False,5.0,24.459613,39.60205,Synthetic
SYN-018964,2026-02-01 21:13:00,20260201,21,1,1,Overflowing container,3,3,Medium,Resolved,2026-02-01 21:45:59,2026-02-02 18:27:26,1.53,21.24,24,True,False,18511,False,4.0,24.476644,39.611529,Synthetic
SYN-018965,2026-02-01 21:16:00,20260201,21,4,1,Street cleanliness,7,4,Medium,Resolved,2026-02-01 21:35:10,2026-02-02 10:31:39,0.89,13.26,24,True,False,18512,False,,24.434256,39.556187,Synthetic
SYN-018966,2026-02-01 21:18:00,20260201,21,1,1,Street cleanliness,1,3,Medium,Resolved,2026-02-01 21:31:22,2026-02-03 00:52:01,0.62,27.57,24,False,False,18513,False,3.0,24.463833,39.609709,Synthetic
SYN-018967,2026-02-01 21:32:00,20260201,21,10,4,Outdoor display,4,22,Medium,Resolved,2026-02-01 21:56:06,2026-02-02 23:22:38,1.12,25.84,24,False,False,18514,False,3.0,24.484743,39.567843,Synthetic
SYN-018968,2026-02-01 21:44:00,20260201,21,7,5,Accessibility issue,7,27,Low,Resolved,2026-02-01 21:56:09,2026-02-07 08:58:20,0.56,131.24,85,False,False,18515,False,3.0,24.516589,39.632578,Synthetic
SYN-018969,2026-02-01 21:47:00,20260201,21,6,3,Park cleanliness,1,16,Medium,Resolved,2026-02-01 21:58:34,2026-02-05 05:34:12,0.54,79.79,48,False,False,18516,False,4.0,24.483256,39.592421,Synthetic
SYN-018970,2026-02-01 21:59:00,20260201,21,1,1,Missed collection,1,4,Medium,Resolved,2026-02-01 22:16:50,2026-02-02 15:55:24,0.83,17.94,24,True,True,16980,False,5.0,24.472971,39.606555,Synthetic
